"id","inning","over","ball","batsman","non_striker","bowler","batsman_runs","extra_runs","total_runs","non_boundary","is_wicket","dismissal_kind","player_dismissed","fielder","extras_type","batting_team","bowling_team"
1216493,1,7,3,"RR Pant","SS Iyer","CJ Jordan",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,7,4,"RR Pant","SS Iyer","CJ Jordan",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,7,5,"SS Iyer","RR Pant","CJ Jordan",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,7,6,"SS Iyer","RR Pant","CJ Jordan",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,7,7,"RR Pant","SS Iyer","CJ Jordan",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,6,5,"RR Pant","SS Iyer","K Gowtham",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,6,6,"SS Iyer","RR Pant","K Gowtham",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,7,1,"SS Iyer","RR Pant","CJ Jordan",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,7,2,"RR Pant","SS Iyer","CJ Jordan",0,1,1,0,0,NA,NA,NA,"wides","Delhi Capitals","Kings XI Punjab"
1216493,1,3,1,"SO Hetmyer","PP Shaw","Mohammed Shami",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,3,2,"SO Hetmyer","PP Shaw","Mohammed Shami",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,3,3,"PP Shaw","SO Hetmyer","Mohammed Shami",0,0,0,0,1,"caught","PP Shaw","CJ Jordan",NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,3,4,"SO Hetmyer","SS Iyer","Mohammed Shami",4,0,4,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,3,5,"SO Hetmyer","SS Iyer","Mohammed Shami",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,3,6,"SO Hetmyer","SS Iyer","Mohammed Shami",0,0,0,0,1,"caught","SO Hetmyer","MA Agarwal",NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,4,1,"SS Iyer","RR Pant","CJ Jordan",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,4,2,"SS Iyer","RR Pant","CJ Jordan",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,4,3,"SS Iyer","RR Pant","CJ Jordan",3,0,3,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,4,4,"RR Pant","SS Iyer","CJ Jordan",0,1,1,0,0,NA,NA,NA,"wides","Delhi Capitals","Kings XI Punjab"
1216493,1,4,5,"RR Pant","SS Iyer","CJ Jordan",4,0,4,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,4,6,"RR Pant","SS Iyer","CJ Jordan",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,4,7,"RR Pant","SS Iyer","CJ Jordan",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,5,1,"SS Iyer","RR Pant","Mohammed Shami",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,5,2,"SS Iyer","RR Pant","Mohammed Shami",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,5,3,"RR Pant","SS Iyer","Mohammed Shami",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,5,4,"RR Pant","SS Iyer","Mohammed Shami",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,5,5,"SS Iyer","RR Pant","Mohammed Shami",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,5,6,"SS Iyer","RR Pant","Mohammed Shami",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,6,1,"RR Pant","SS Iyer","K Gowtham",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,6,2,"SS Iyer","RR Pant","K Gowtham",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,6,3,"SS Iyer","RR Pant","K Gowtham",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,6,4,"SS Iyer","RR Pant","K Gowtham",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,0,1,"PP Shaw","S Dhawan","SS Cottrell",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,0,2,"PP Shaw","S Dhawan","SS Cottrell",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,0,3,"PP Shaw","S Dhawan","SS Cottrell",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,0,4,"PP Shaw","S Dhawan","SS Cottrell",4,0,4,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,0,5,"PP Shaw","S Dhawan","SS Cottrell",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,0,6,"S Dhawan","PP Shaw","SS Cottrell",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,1,1,"PP Shaw","S Dhawan","Mohammed Shami",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,1,2,"PP Shaw","S Dhawan","Mohammed Shami",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,1,3,"PP Shaw","S Dhawan","Mohammed Shami",0,1,1,0,0,NA,NA,NA,"byes","Delhi Capitals","Kings XI Punjab"
1216493,1,1,4,"S Dhawan","PP Shaw","Mohammed Shami",0,0,0,0,1,"run out","S Dhawan",NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,1,5,"SO Hetmyer","PP Shaw","Mohammed Shami",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,1,6,"SO Hetmyer","PP Shaw","Mohammed Shami",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,2,1,"SO Hetmyer","PP Shaw","SS Cottrell",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,2,2,"SO Hetmyer","PP Shaw","SS Cottrell",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,2,3,"SO Hetmyer","PP Shaw","SS Cottrell",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,2,4,"SO Hetmyer","PP Shaw","SS Cottrell",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,2,5,"SO Hetmyer","PP Shaw","SS Cottrell",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,2,6,"SO Hetmyer","PP Shaw","SS Cottrell",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,2,1,4,"KL Rahul","MA Agarwal","MM Sharma",6,0,6,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,1,5,"KL Rahul","MA Agarwal","MM Sharma",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,1,6,"KL Rahul","MA Agarwal","MM Sharma",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,1,7,"KL Rahul","MA Agarwal","MM Sharma",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,2,1,"MA Agarwal","KL Rahul","K Rabada",0,1,1,0,0,NA,NA,NA,"wides","Kings XI Punjab","Delhi Capitals"
1216493,2,2,2,"MA Agarwal","KL Rahul","K Rabada",0,1,1,0,0,NA,NA,NA,"legbyes","Kings XI Punjab","Delhi Capitals"
1216493,2,2,3,"KL Rahul","MA Agarwal","K Rabada",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,2,4,"MA Agarwal","KL Rahul","K Rabada",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,2,5,"MA Agarwal","KL Rahul","K Rabada",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,2,6,"KL Rahul","MA Agarwal","K Rabada",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,2,7,"MA Agarwal","KL Rahul","K Rabada",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,3,1,"KL Rahul","MA Agarwal","A Nortje",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,3,2,"KL Rahul","MA Agarwal","A Nortje",4,0,4,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,3,3,"KL Rahul","MA Agarwal","A Nortje",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,3,4,"KL Rahul","MA Agarwal","A Nortje",4,0,4,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,3,5,"KL Rahul","MA Agarwal","A Nortje",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,3,6,"MA Agarwal","KL Rahul","A Nortje",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,4,1,"KL Rahul","MA Agarwal","MM Sharma",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,4,2,"MA Agarwal","KL Rahul","MM Sharma",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,4,3,"KL Rahul","MA Agarwal","MM Sharma",0,0,0,0,1,"bowled","KL Rahul",NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,4,4,"KK Nair","MA Agarwal","MM Sharma",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,4,5,"KK Nair","MA Agarwal","MM Sharma",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,4,6,"MA Agarwal","KK Nair","MM Sharma",2,0,2,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,5,1,"KK Nair","MA Agarwal","R Ashwin",0,0,0,0,1,"caught","KK Nair","PP Shaw",NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,5,2,"MA Agarwal","N Pooran","R Ashwin",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,5,3,"N Pooran","MA Agarwal","R Ashwin",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,5,4,"N Pooran","MA Agarwal","R Ashwin",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,5,5,"N Pooran","MA Agarwal","R Ashwin",0,0,0,0,1,"bowled","N Pooran",NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,5,6,"GJ Maxwell","MA Agarwal","R Ashwin",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,6,1,"GJ Maxwell","MA Agarwal","K Rabada",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,6,2,"GJ Maxwell","MA Agarwal","K Rabada",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,6,3,"GJ Maxwell","MA Agarwal","K Rabada",0,0,0,0,1,"caught","GJ Maxwell","SS Iyer",NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,6,4,"MA Agarwal","SN Khan","K Rabada",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,6,5,"SN Khan","MA Agarwal","K Rabada",4,0,4,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,1,8,1,"RR Pant","SS Iyer","K Gowtham",4,0,4,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,8,2,"RR Pant","SS Iyer","K Gowtham",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,8,3,"SS Iyer","RR Pant","K Gowtham",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,8,4,"SS Iyer","RR Pant","K Gowtham",6,0,6,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,8,5,"SS Iyer","RR Pant","K Gowtham",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,8,6,"RR Pant","SS Iyer","K Gowtham",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,9,1,"RR Pant","SS Iyer","Ravi Bishnoi",0,1,1,0,0,NA,NA,NA,"wides","Delhi Capitals","Kings XI Punjab"
1216493,1,9,2,"RR Pant","SS Iyer","Ravi Bishnoi",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,9,3,"RR Pant","SS Iyer","Ravi Bishnoi",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,9,4,"RR Pant","SS Iyer","Ravi Bishnoi",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,9,5,"SS Iyer","RR Pant","Ravi Bishnoi",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,9,6,"SS Iyer","RR Pant","Ravi Bishnoi",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,9,7,"RR Pant","SS Iyer","Ravi Bishnoi",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,10,1,"RR Pant","SS Iyer","K Gowtham",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,10,2,"SS Iyer","RR Pant","K Gowtham",2,0,2,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,10,3,"SS Iyer","RR Pant","K Gowtham",2,0,2,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,10,4,"SS Iyer","RR Pant","K Gowtham",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,10,5,"SS Iyer","RR Pant","K Gowtham",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,10,6,"RR Pant","SS Iyer","K Gowtham",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,11,1,"RR Pant","SS Iyer","Ravi Bishnoi",4,0,4,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,11,2,"RR Pant","SS Iyer","Ravi Bishnoi",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,11,3,"RR Pant","SS Iyer","Ravi Bishnoi",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,11,4,"SS Iyer","RR Pant","Ravi Bishnoi",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,11,5,"RR Pant","SS Iyer","Ravi Bishnoi",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,11,6,"SS Iyer","RR Pant","Ravi Bishnoi",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,12,1,"SS Iyer","RR Pant","K Gowtham",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,12,2,"RR Pant","SS Iyer","K Gowtham",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,12,3,"RR Pant","SS Iyer","K Gowtham",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,12,4,"SS Iyer","RR Pant","K Gowtham",6,0,6,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,12,5,"SS Iyer","RR Pant","K Gowtham",6,0,6,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,12,6,"SS Iyer","RR Pant","K Gowtham",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,13,1,"SS Iyer","RR Pant","Ravi Bishnoi",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,13,2,"RR Pant","SS Iyer","Ravi Bishnoi",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,13,3,"SS Iyer","RR Pant","Ravi Bishnoi",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,13,4,"RR Pant","SS Iyer","Ravi Bishnoi",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,13,5,"RR Pant","SS Iyer","Ravi Bishnoi",4,0,4,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,13,6,"RR Pant","SS Iyer","Ravi Bishnoi",0,0,0,0,1,"bowled","RR Pant",NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,14,1,"SS Iyer","MP Stoinis","Mohammed Shami",0,1,1,0,0,NA,NA,NA,"wides","Delhi Capitals","Kings XI Punjab"
1216493,1,14,2,"SS Iyer","MP Stoinis","Mohammed Shami",0,0,0,0,1,"caught","SS Iyer","CJ Jordan",NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,14,3,"AR Patel","MP Stoinis","Mohammed Shami",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,14,4,"AR Patel","MP Stoinis","Mohammed Shami",0,1,1,0,0,NA,NA,NA,"noballs","Delhi Capitals","Kings XI Punjab"
1216493,1,14,5,"AR Patel","MP Stoinis","Mohammed Shami",2,0,2,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,14,6,"AR Patel","MP Stoinis","Mohammed Shami",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,14,7,"MP Stoinis","AR Patel","Mohammed Shami",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,14,8,"AR Patel","MP Stoinis","Mohammed Shami",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,15,1,"AR Patel","MP Stoinis","Ravi Bishnoi",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,15,2,"AR Patel","MP Stoinis","Ravi Bishnoi",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,15,3,"MP Stoinis","AR Patel","Ravi Bishnoi",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,15,4,"MP Stoinis","AR Patel","Ravi Bishnoi",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,15,5,"AR Patel","MP Stoinis","Ravi Bishnoi",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,15,6,"MP Stoinis","AR Patel","Ravi Bishnoi",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,16,1,"AR Patel","MP Stoinis","SS Cottrell",0,0,0,0,1,"caught","AR Patel","KL Rahul",NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,16,2,"R Ashwin","MP Stoinis","SS Cottrell",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,16,3,"MP Stoinis","R Ashwin","SS Cottrell",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,16,4,"R Ashwin","MP Stoinis","SS Cottrell",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,16,5,"MP Stoinis","R Ashwin","SS Cottrell",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,16,6,"MP Stoinis","R Ashwin","SS Cottrell",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,17,1,"MP Stoinis","R Ashwin","CJ Jordan",6,0,6,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,17,2,"MP Stoinis","R Ashwin","CJ Jordan",4,0,4,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,17,3,"MP Stoinis","R Ashwin","CJ Jordan",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,17,4,"R Ashwin","MP Stoinis","CJ Jordan",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,17,5,"R Ashwin","MP Stoinis","CJ Jordan",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,17,6,"R Ashwin","MP Stoinis","CJ Jordan",2,0,2,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,18,1,"MP Stoinis","R Ashwin","SS Cottrell",4,0,4,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,18,2,"MP Stoinis","R Ashwin","SS Cottrell",4,0,4,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,18,3,"MP Stoinis","R Ashwin","SS Cottrell",0,1,1,0,0,NA,NA,NA,"wides","Delhi Capitals","Kings XI Punjab"
1216493,1,18,4,"MP Stoinis","R Ashwin","SS Cottrell",4,0,4,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,18,5,"MP Stoinis","R Ashwin","SS Cottrell",0,0,0,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,18,6,"MP Stoinis","R Ashwin","SS Cottrell",1,0,1,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,18,7,"R Ashwin","MP Stoinis","SS Cottrell",0,0,0,0,1,"caught","R Ashwin","Mohammed Shami",NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,19,1,"MP Stoinis","K Rabada","CJ Jordan",6,0,6,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,19,2,"MP Stoinis","K Rabada","CJ Jordan",0,1,1,0,0,NA,NA,NA,"wides","Delhi Capitals","Kings XI Punjab"
1216493,1,19,3,"MP Stoinis","K Rabada","CJ Jordan",4,0,4,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,19,4,"MP Stoinis","K Rabada","CJ Jordan",4,0,4,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,19,5,"MP Stoinis","K Rabada","CJ Jordan",4,0,4,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,19,6,"MP Stoinis","K Rabada","CJ Jordan",6,0,6,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,1,19,7,"MP Stoinis","K Rabada","CJ Jordan",1,1,2,0,1,"run out","MP Stoinis",NA,"noballs","Delhi Capitals","Kings XI Punjab"
1216493,1,19,8,"A Nortje","K Rabada","CJ Jordan",3,0,3,0,0,NA,NA,NA,NA,"Delhi Capitals","Kings XI Punjab"
1216493,2,0,1,"KL Rahul","MA Agarwal","A Nortje",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,0,2,"KL Rahul","MA Agarwal","A Nortje",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,0,3,"KL Rahul","MA Agarwal","A Nortje",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,0,4,"MA Agarwal","KL Rahul","A Nortje",0,4,4,0,0,NA,NA,NA,"legbyes","Kings XI Punjab","Delhi Capitals"
1216493,2,0,5,"MA Agarwal","KL Rahul","A Nortje",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,0,6,"MA Agarwal","KL Rahul","A Nortje",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,1,1,"KL Rahul","MA Agarwal","MM Sharma",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,1,2,"KL Rahul","MA Agarwal","MM Sharma",2,0,2,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,1,3,"KL Rahul","MA Agarwal","MM Sharma",0,1,1,0,0,NA,NA,NA,"noballs","Kings XI Punjab","Delhi Capitals"
1216493,2,7,6,"MA Agarwal","SN Khan","AR Patel",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,8,1,"MA Agarwal","SN Khan","MP Stoinis",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,8,2,"SN Khan","MA Agarwal","MP Stoinis",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,8,3,"MA Agarwal","SN Khan","MP Stoinis",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,8,4,"SN Khan","MA Agarwal","MP Stoinis",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,8,5,"MA Agarwal","SN Khan","MP Stoinis",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,8,6,"SN Khan","MA Agarwal","MP Stoinis",4,0,4,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,9,1,"MA Agarwal","SN Khan","AR Patel",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,9,2,"MA Agarwal","SN Khan","AR Patel",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
1216493,2,9,3,"SN Khan","MA Agarwal","AR Patel",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Delhi Capitals"
